index,round,team,opponent_team,prev_team_ranking,team_ranking_diff,opponent_ranking,was_home,team_h_score,team_a_score,clean_sheets,goals_scored,season,team_name
199,32,6,10,4.0,-1.0,5.0,True,1,2,False,True,2017-18,CRY
349,32,10,6,5.0,1.0,4.0,False,1,2,False,True,2017-18,LIV
201,34,6,3,2.0,0.0,2.0,True,3,2,False,True,2017-18,CRY
1755,34,3,6,2.0,0.0,2.0,False,3,2,False,True,2017-18,BRI
276,35,18,6,2.0,0.0,2.0,True,0,0,True,False,2017-18,WAT
202,35,6,18,2.0,0.0,2.0,False,0,0,True,False,2017-18,CRY
203,36,6,9,2.0,-1.0,3.0,True,5,0,True,True,2017-18,CRY
555,36,9,6,3.0,1.0,2.0,False,5,0,False,False,2017-18,LEI
204,37,6,15,3.0,1.0,2.0,False,1,2,False,True,2017-18,CRY
2955,37,15,6,2.0,-1.0,3.0,True,1,2,False,True,2017-18,STO
205,38,6,19,2.0,0.0,2.0,True,2,0,True,True,2017-18,CRY
596,38,19,6,2.0,0.0,2.0,False,2,0,False,False,2017-18,WBA
242,1,18,10,,,,True,3,3,False,True,2017-18,WAT
318,1,10,18,,,,False,3,3,False,True,2017-18,LIV
243,2,18,2,3.0,1.0,2.0,False,0,2,True,True,2017-18,WAT
281,2,2,18,2.0,-1.0,3.0,True,0,2,False,False,2017-18,BOU
244,3,18,3,4.0,2.0,2.0,True,0,0,True,False,2017-18,WAT
1725,3,3,18,2.0,-2.0,4.0,False,0,0,True,False,2017-18,BRI
245,4,18,14,3.0,0.0,3.0,False,0,2,True,True,2017-18,WAT
872,4,14,18,3.0,0.0,3.0,True,0,2,False,False,2017-18,SOU
246,5,18,11,4.0,-1.0,5.0,True,0,6,False,False,2017-18,WAT
759,5,11,18,5.0,1.0,4.0,False,0,6,True,True,2017-18,MCI
247,6,18,16,3.0,1.0,2.0,False,1,2,False,True,2017-18,WAT
1086,6,16,18,2.0,-1.0,3.0,True,1,2,False,True,2017-18,SWA
248,7,18,19,4.0,1.0,3.0,False,2,2,False,True,2017-18,WAT
565,7,19,18,3.0,-1.0,4.0,True,2,2,False,True,2017-18,WBA
250,9,18,5,4.0,1.0,3.0,False,4,2,False,True,2017-18,WAT
1315,9,5,18,3.0,-1.0,4.0,True,4,2,False,True,2017-18,CHE
251,10,18,15,4.0,2.0,2.0,True,0,1,False,False,2017-18,WAT
2928,10,15,18,2.0,-2.0,4.0,False,0,1,True,True,2017-18,STO
254,13,18,13,3.0,0.0,3.0,False,0,3,True,True,2017-18,WAT
805,13,13,18,3.0,0.0,3.0,True,0,3,False,False,2017-18,NEW
255,14,18,12,3.0,-2.0,5.0,True,2,4,False,True,2017-18,WAT
1212,14,12,18,5.0,2.0,3.0,False,2,4,False,True,2017-18,MUN
256,15,18,17,3.0,0.0,3.0,True,1,1,False,True,2017-18,WAT
1123,15,17,18,3.0,0.0,3.0,False,1,1,False,True,2017-18,TOT
257,16,18,4,3.0,-1.0,4.0,False,1,0,False,False,2017-18,WAT
367,16,4,18,4.0,1.0,3.0,True,1,0,True,True,2017-18,BUR
258,17,18,6,3.0,1.0,2.0,False,2,1,False,True,2017-18,WAT
1549,17,6,18,2.0,-1.0,3.0,True,2,1,False,True,2017-18,CRY
260,19,18,3,3.0,0.0,3.0,False,1,0,False,False,2017-18,WAT
1741,19,3,18,3.0,0.0,3.0,True,1,0,True,True,2017-18,BRI
261,20,18,9,3.0,0.0,3.0,True,2,1,False,True,2017-18,WAT
616,20,9,18,3.0,0.0,3.0,False,2,1,False,True,2017-18,LEI
262,21,18,16,3.0,1.0,2.0,True,1,2,False,True,2017-18,WAT
1101,21,16,18,2.0,-1.0,3.0,False,1,2,False,True,2017-18,SWA
263,22,18,11,3.0,-2.0,5.0,False,3,1,False,True,2017-18,WAT
776,22,11,18,5.0,2.0,3.0,True,3,1,False,True,2017-18,MCI
264,23,18,14,3.0,1.0,2.0,True,2,2,False,True,2017-18,WAT
891,23,14,18,2.0,-1.0,3.0,False,2,2,False,True,2017-18,SOU
265,24,18,9,3.0,0.0,3.0,False,2,0,False,False,2017-18,WAT
544,24,9,18,3.0,0.0,3.0,True,2,0,True,True,2017-18,LEI
266,25,18,15,3.0,1.0,2.0,False,0,0,True,False,2017-18,WAT
2943,25,15,18,2.0,-1.0,3.0,True,0,0,True,False,2017-18,STO
267,26,18,5,3.0,-1.0,4.0,True,4,1,False,True,2017-18,WAT
1332,26,5,18,4.0,1.0,3.0,False,4,1,False,True,2017-18,CHE
269,28,18,7,3.0,0.0,3.0,True,1,0,True,True,2017-18,WAT
455,28,7,18,3.0,0.0,3.0,False,1,0,False,False,2017-18,EVE
270,29,18,19,3.0,1.0,2.0,True,1,0,True,True,2017-18,WAT
587,29,19,18,2.0,-1.0,3.0,False,1,0,False,False,2017-18,WBA
272,31,18,10,3.0,-1.0,4.0,False,5,0,False,False,2017-18,WAT
348,31,10,18,4.0,1.0,3.0,True,5,0,True,True,2017-18,LIV
277,36,18,17,2.0,-2.0,4.0,False,2,0,False,False,2017-18,WAT
1143,36,17,18,4.0,2.0,2.0,True,2,0,True,True,2017-18,TOT
278,37,18,13,2.0,-1.0,3.0,True,2,1,False,True,2017-18,WAT
828,37,13,18,3.0,1.0,2.0,False,2,1,False,True,2017-18,NEW
279,38,18,12,2.0,-2.0,4.0,False,1,0,False,False,2017-18,WAT
1080,38,12,18,4.0,2.0,2.0,True,1,0,True,True,2017-18,MUN
280,1,2,19,,,,False,1,0,False,False,2017-18,BOU
559,1,19,2,,,,True,1,0,True,True,2017-18,WBA
282,3,2,11,2.0,-2.0,4.0,True,1,2,False,True,2017-18,BOU
757,3,11,2,4.0,2.0,2.0,False,1,2,False,True,2017-18,MCI
1727,5,3,2,2.0,0.0,2.0,False,2,1,False,True,2017-18,BRI
284,5,2,3,2.0,0.0,2.0,True,2,1,False,True,2017-18,BOU
1534,2,6,10,2.0,-1.0,3.0,False,1,0,False,False,2017-18,CRY
319,2,10,6,3.0,1.0,2.0,True,1,0,True,True,2017-18,LIV
321,4,10,11,4.0,-1.0,5.0,False,5,0,False,False,2017-18,LIV
758,4,11,10,5.0,1.0,4.0,True,5,0,True,True,2017-18,MCI
322,5,10,4,3.0,-1.0,4.0,True,1,1,False,True,2017-18,LIV
356,5,4,10,4.0,1.0,3.0,False,1,1,False,True,2017-18,BUR
323,6,10,9,3.0,1.0,2.0,False,2,3,False,True,2017-18,LIV
602,6,9,10,2.0,-1.0,3.0,True,2,3,False,True,2017-18,LEI
799,7,13,10,3.0,-1.0,4.0,True,1,1,False,True,2017-18,NEW
324,7,10,13,4.0,1.0,3.0,False,1,1,False,True,2017-18,LIV
325,8,10,12,4.0,-1.0,5.0,True,0,0,True,False,2017-18,LIV
1206,8,12,10,5.0,1.0,4.0,False,0,0,True,False,2017-18,MUN
326,9,10,17,4.0,0.0,4.0,False,4,1,False,True,2017-18,LIV
2380,9,17,10,4.0,0.0,4.0,True,4,1,False,True,2017-18,TOT
329,12,10,14,4.0,2.0,2.0,True,3,0,True,True,2017-18,LIV
880,12,14,10,2.0,-2.0,4.0,False,3,0,False,False,2017-18,SOU
330,13,10,5,4.0,0.0,4.0,True,1,1,False,True,2017-18,LIV
1319,13,5,10,4.0,0.0,4.0,False,1,1,False,True,2017-18,CHE
331,14,10,15,4.0,2.0,2.0,False,0,3,True,True,2017-18,LIV
2932,14,15,10,2.0,-2.0,4.0,True,0,3,False,False,2017-18,STO
332,15,10,3,4.0,1.0,3.0,False,1,5,False,True,2017-18,LIV
1737,15,3,10,3.0,-1.0,4.0,True,1,5,False,True,2017-18,BRI
575,17,19,10,2.0,-2.0,4.0,False,0,0,True,False,2017-18,WBA
334,17,10,19,4.0,2.0,2.0,True,0,0,True,False,2017-18,LIV
337,20,10,16,4.0,2.0,2.0,True,5,0,True,True,2017-18,LIV
1100,20,16,10,2.0,-2.0,4.0,False,5,0,False,False,2017-18,SWA
338,21,10,9,4.0,1.0,3.0,True,2,1,False,True,2017-18,LIV
617,21,9,10,3.0,-1.0,4.0,False,2,1,False,True,2017-18,LEI
339,22,10,4,4.0,0.0,4.0,False,1,2,False,True,2017-18,LIV
373,22,4,10,4.0,0.0,4.0,True,1,2,False,True,2017-18,BUR
340,23,10,11,4.0,-1.0,5.0,True,4,3,False,True,2017-18,LIV
777,23,11,10,5.0,1.0,4.0,False,4,3,False,True,2017-18,MCI
341,24,10,16,4.0,2.0,2.0,False,1,0,False,False,2017-18,LIV
1104,24,16,10,2.0,-2.0,4.0,True,1,0,True,True,2017-18,SWA
343,26,10,17,4.0,0.0,4.0,True,2,2,False,True,2017-18,LIV
1134,26,17,10,4.0,0.0,4.0,False,2,2,False,True,2017-18,TOT
344,27,10,14,4.0,2.0,2.0,False,0,2,True,True,2017-18,LIV
895,27,14,10,2.0,-2.0,4.0,True,0,2,False,False,2017-18,SOU
821,29,13,10,2.0,-2.0,4.0,False,2,0,False,False,2017-18,NEW
346,29,10,13,4.0,2.0,2.0,True,2,0,True,True,2017-18,LIV
347,30,10,12,4.0,-1.0,5.0,False,2,1,False,True,2017-18,LIV
1072,30,12,10,5.0,1.0,4.0,True,2,1,False,True,2017-18,MUN
460,33,7,10,3.0,-1.0,4.0,True,0,0,True,False,2017-18,EVE
350,33,10,7,4.0,1.0,3.0,False,0,0,True,False,2017-18,LIV
352,35,10,19,4.0,2.0,2.0,False,2,2,False,True,2017-18,LIV
593,35,19,10,2.0,-2.0,4.0,True,2,2,False,True,2017-18,WBA
2954,36,15,10,3.0,-2.0,5.0,False,0,0,True,False,2017-18,STO
353,36,10,15,5.0,2.0,3.0,True,0,0,True,False,2017-18,LIV
1342,37,5,10,4.0,0.0,4.0,True,1,0,True,True,2017-18,CHE
354,37,10,5,4.0,0.0,4.0,False,1,0,False,False,2017-18,LIV
355,38,10,3,4.0,2.0,2.0,True,4,0,True,True,2017-18,LIV
1760,38,3,10,2.0,-2.0,4.0,False,4,0,False,False,2017-18,BRI
360,9,4,11,3.0,-2.0,5.0,False,3,0,False,False,2017-18,BUR
763,9,11,4,5.0,2.0,3.0,True,3,0,True,True,2017-18,MCI
802,10,13,4,3.0,0.0,3.0,False,1,0,False,False,2017-18,NEW
361,10,4,13,3.0,0.0,3.0,True,1,0,True,True,2017-18,BUR
362,11,4,14,3.0,0.0,3.0,False,0,1,True,True,2017-18,BUR
879,11,14,4,3.0,0.0,3.0,True,0,1,False,False,2017-18,SOU
1092,12,16,4,2.0,-1.0,3.0,False,2,0,False,False,2017-18,SWA
363,12,4,16,3.0,1.0,2.0,True,2,0,True,True,2017-18,BUR
366,15,4,9,4.0,1.0,3.0,False,1,0,False,False,2017-18,BUR
611,15,9,4,3.0,-1.0,4.0,True,1,0,True,True,2017-18,LEI
2935,17,15,4,2.0,-2.0,4.0,False,1,0,False,False,2017-18,STO
368,17,4,15,4.0,2.0,2.0,True,1,0,True,True,2017-18,BUR
1740,18,3,4,2.0,-2.0,4.0,True,0,0,True,False,2017-18,BRI
369,18,4,3,4.0,2.0,2.0,False,0,0,True,False,2017-18,BUR
370,19,4,17,4.0,1.0,3.0,True,0,3,False,False,2017-18,BUR
1127,19,17,4,3.0,-1.0,4.0,False,0,3,True,True,2017-18,TOT
1218,20,12,4,5.0,2.0,3.0,True,2,2,False,True,2017-18,MUN
371,20,4,12,3.0,-2.0,5.0,False,2,2,False,True,2017-18,BUR
375,24,4,12,3.0,-2.0,5.0,True,0,1,False,False,2017-18,BUR
1222,24,12,4,5.0,2.0,3.0,False,0,1,True,True,2017-18,MUN
452,25,7,9,3.0,0.0,3.0,True,2,1,False,True,2017-18,EVE
545,25,9,7,3.0,0.0,3.0,False,2,1,False,True,2017-18,LEI
457,30,7,3,3.0,0.0,3.0,True,2,0,True,True,2017-18,EVE
1752,30,3,7,3.0,0.0,3.0,False,2,0,False,False,2017-18,BRI
2949,31,15,7,2.0,-1.0,3.0,True,1,2,False,True,2017-18,STO
458,31,7,15,3.0,1.0,2.0,False,1,2,False,True,2017-18,EVE
459,32,7,11,3.0,-2.0,5.0,True,1,3,False,True,2017-18,EVE
785,32,11,7,5.0,2.0,3.0,False,1,3,False,True,2017-18,MCI
461,34,7,16,3.0,1.0,2.0,False,1,1,False,True,2017-18,EVE
1113,34,16,7,2.0,-1.0,3.0,True,1,1,False,True,2017-18,SWA
462,35,7,13,3.0,1.0,2.0,True,1,0,True,True,2017-18,EVE
826,35,13,7,2.0,-1.0,3.0,False,1,0,False,False,2017-18,NEW
464,37,7,14,3.0,1.0,2.0,True,1,1,False,True,2017-18,EVE
904,37,14,7,2.0,-1.0,3.0,False,1,1,False,True,2017-18,SOU
1329,23,5,9,4.0,1.0,3.0,True,0,0,True,False,2017-18,CHE
543,23,9,5,3.0,-1.0,4.0,False,0,0,True,False,2017-18,LEI
1106,26,16,9,2.0,-1.0,3.0,False,1,1,False,True,2017-18,SWA
546,26,9,16,3.0,1.0,2.0,True,1,1,False,True,2017-18,LEI
781,27,11,9,5.0,2.0,3.0,True,5,1,False,True,2017-18,MCI
547,27,9,11,3.0,-2.0,5.0,False,5,1,False,True,2017-18,LEI
2946,28,15,9,2.0,-1.0,3.0,False,1,1,False,True,2017-18,STO
548,28,9,15,3.0,1.0,2.0,True,1,1,False,True,2017-18,LEI
588,30,19,9,2.0,-1.0,3.0,True,1,4,False,True,2017-18,WBA
550,30,9,19,3.0,1.0,2.0,False,1,4,False,True,2017-18,LEI
1753,32,3,9,3.0,0.0,3.0,True,0,2,False,False,2017-18,BRI
551,32,9,3,3.0,0.0,3.0,False,0,2,True,True,2017-18,LEI
824,33,13,9,3.0,0.0,3.0,False,1,2,False,True,2017-18,NEW
552,33,9,13,3.0,0.0,3.0,True,1,2,False,True,2017-18,LEI
554,34,9,14,3.0,1.0,2.0,True,0,0,True,False,2017-18,LEI
902,34,14,9,2.0,-1.0,3.0,False,0,0,True,False,2017-18,SOU
558,38,9,17,3.0,-1.0,4.0,False,5,4,False,True,2017-18,LEI
1146,38,17,9,4.0,1.0,3.0,True,5,4,False,True,2017-18,TOT
560,2,19,4,4.0,1.0,3.0,False,0,1,True,True,2017-18,WBA
1979,2,4,19,3.0,-1.0,4.0,True,0,1,False,False,2017-18,BUR
2921,3,15,19,3.0,-2.0,5.0,False,1,1,False,True,2017-18,STO
561,3,19,15,5.0,2.0,3.0,True,1,1,False,True,2017-18,WBA
1726,4,3,19,2.0,-2.0,4.0,True,3,1,False,True,2017-18,BRI
562,4,19,3,4.0,2.0,2.0,False,3,1,False,True,2017-18,WBA
566,8,19,9,3.0,1.0,2.0,False,1,1,False,True,2017-18,WBA
604,8,9,19,2.0,-1.0,3.0,True,1,1,False,True,2017-18,LEI
567,9,19,14,3.0,0.0,3.0,False,1,0,False,False,2017-18,WBA
877,9,14,19,3.0,0.0,3.0,True,1,0,True,True,2017-18,SOU
568,10,19,11,2.0,-3.0,5.0,True,2,3,False,True,2017-18,WBA
764,10,11,19,5.0,3.0,2.0,False,2,3,False,True,2017-18,MCI
1318,12,5,19,4.0,2.0,2.0,False,0,4,True,True,2017-18,CHE
570,12,19,5,2.0,-2.0,4.0,True,0,4,False,False,2017-18,WBA
1121,13,17,19,4.0,2.0,2.0,True,1,1,False,True,2017-18,TOT
571,13,19,17,2.0,-2.0,4.0,False,1,1,False,True,2017-18,WBA
806,14,13,19,2.0,0.0,2.0,False,2,2,False,True,2017-18,NEW
572,14,19,13,2.0,0.0,2.0,True,2,2,False,True,2017-18,WBA
1547,15,6,19,2.0,0.0,2.0,False,0,0,True,False,2017-18,CRY
573,15,19,6,2.0,0.0,2.0,True,0,0,True,False,2017-18,WBA
1096,16,16,19,2.0,0.0,2.0,True,1,0,True,True,2017-18,SWA
574,16,19,16,2.0,0.0,2.0,False,1,0,False,False,2017-18,WBA
576,18,19,12,2.0,-3.0,5.0,True,1,2,False,True,2017-18,WBA
1216,18,12,19,5.0,3.0,2.0,False,1,2,False,True,2017-18,MUN
2937,19,15,19,2.0,0.0,2.0,True,3,1,False,True,2017-18,STO
577,19,19,15,2.0,0.0,2.0,False,3,1,False,True,2017-18,WBA
581,23,19,3,2.0,0.0,2.0,True,2,0,True,True,2017-18,WBA
1745,23,3,19,2.0,0.0,2.0,False,2,0,False,False,2017-18,BRI
583,25,19,11,2.0,-3.0,5.0,False,3,0,False,False,2017-18,WBA
779,25,11,19,5.0,3.0,2.0,True,3,0,True,True,2017-18,MCI
584,26,19,14,2.0,0.0,2.0,True,2,3,False,True,2017-18,WBA
894,26,14,19,2.0,0.0,2.0,False,2,3,False,True,2017-18,SOU
1333,27,5,19,4.0,2.0,2.0,True,3,0,True,True,2017-18,CHE
585,27,19,5,2.0,-2.0,4.0,False,3,0,False,False,2017-18,WBA
1112,33,16,19,2.0,0.0,2.0,False,1,1,False,True,2017-18,SWA
591,33,19,16,2.0,0.0,2.0,True,1,1,False,True,2017-18,WBA
592,34,19,12,2.0,-3.0,5.0,False,0,1,True,True,2017-18,WBA
1075,34,12,19,5.0,3.0,2.0,True,0,1,False,False,2017-18,MUN
827,36,13,19,4.0,1.0,3.0,True,0,1,False,False,2017-18,NEW
594,36,19,13,3.0,-1.0,4.0,False,0,1,True,True,2017-18,WBA
595,37,19,17,2.0,-2.0,4.0,True,1,0,True,True,2017-18,WBA
1144,37,17,19,4.0,2.0,2.0,False,1,0,False,False,2017-18,TOT
1724,2,3,9,2.0,0.0,2.0,False,2,0,False,False,2017-18,BRI
598,2,9,3,2.0,0.0,2.0,True,2,0,True,True,2017-18,LEI
1201,3,12,9,5.0,2.0,3.0,True,2,0,True,True,2017-18,MUN
599,3,9,12,3.0,-2.0,5.0,False,2,0,False,False,2017-18,LEI
1310,4,5,9,4.0,2.0,2.0,False,1,2,False,True,2017-18,CHE
600,4,9,5,2.0,-2.0,4.0,True,1,2,False,True,2017-18,LEI
1089,9,16,9,2.0,0.0,2.0,True,1,2,False,True,2017-18,SWA
605,9,9,16,2.0,0.0,2.0,False,1,2,False,True,2017-18,LEI
2929,11,15,9,2.0,-1.0,3.0,True,2,2,False,True,2017-18,STO
607,11,9,15,3.0,1.0,2.0,False,2,2,False,True,2017-18,LEI
766,12,11,9,5.0,2.0,3.0,False,0,2,True,True,2017-18,MCI
608,12,9,11,3.0,-2.0,5.0,True,0,2,False,False,2017-18,LEI
1122,14,17,9,4.0,1.0,3.0,False,2,1,False,True,2017-18,TOT
610,14,9,17,3.0,-1.0,4.0,True,2,1,False,True,2017-18,LEI
808,16,13,9,2.0,-1.0,3.0,True,2,3,False,True,2017-18,NEW
612,16,9,13,3.0,1.0,2.0,False,2,3,False,True,2017-18,LEI
885,17,14,9,3.0,0.0,3.0,True,1,4,False,True,2017-18,SOU
613,17,9,14,3.0,0.0,3.0,False,1,4,False,True,2017-18,LEI
1217,19,12,9,5.0,2.0,3.0,False,2,2,False,True,2017-18,MUN
615,19,9,12,3.0,-2.0,5.0,True,2,2,False,True,2017-18,LEI
1723,1,3,11,,,,True,0,2,False,False,2017-18,BRI
755,1,11,3,,,,False,0,2,True,True,2017-18,MCI
1538,6,6,11,2.0,-3.0,5.0,False,5,0,False,False,2017-18,CRY
760,6,11,6,5.0,3.0,2.0,True,5,0,True,True,2017-18,MCI
1313,7,5,11,4.0,-1.0,5.0,True,0,1,False,False,2017-18,CHE
761,7,11,5,5.0,1.0,4.0,False,0,1,True,True,2017-18,MCI
2926,8,15,11,2.0,-3.0,5.0,False,7,2,False,True,2017-18,STO
762,8,11,15,5.0,3.0,2.0,True,7,2,False,True,2017-18,MCI
768,14,11,14,5.0,2.0,3.0,True,2,1,False,True,2017-18,MCI
882,14,14,11,3.0,-2.0,5.0,False,2,1,False,True,2017-18,SOU
1214,16,12,11,5.0,0.0,5.0,True,1,2,False,True,2017-18,MUN
770,16,11,12,5.0,0.0,5.0,False,1,2,False,True,2017-18,MCI
1097,17,16,11,2.0,-3.0,5.0,True,0,4,False,False,2017-18,SWA
771,17,11,16,5.0,3.0,2.0,False,0,4,True,True,2017-18,MCI
1126,18,17,11,4.0,-1.0,5.0,False,4,1,False,True,2017-18,TOT
772,18,11,17,5.0,1.0,4.0,True,4,1,False,True,2017-18,MCI
812,20,13,11,2.0,-3.0,5.0,True,0,1,False,False,2017-18,NEW
774,20,11,13,5.0,3.0,2.0,False,0,1,True,True,2017-18,MCI
816,24,13,11,2.0,-3.0,5.0,False,3,1,False,True,2017-18,NEW
778,24,11,13,5.0,3.0,2.0,True,3,1,False,True,2017-18,MCI
1335,29,5,11,4.0,-1.0,5.0,False,1,0,False,False,2017-18,CHE
783,29,11,5,5.0,1.0,4.0,True,1,0,True,True,2017-18,MCI
2948,30,15,11,2.0,-3.0,5.0,True,0,2,False,False,2017-18,STO
784,30,11,15,5.0,3.0,2.0,False,0,2,True,True,2017-18,MCI
786,33,11,12,5.0,0.0,5.0,True,2,3,False,True,2017-18,MCI
1074,33,12,11,5.0,0.0,5.0,False,2,3,False,True,2017-18,MUN
1141,34,17,11,4.0,-1.0,5.0,True,1,3,False,True,2017-18,TOT
787,34,11,17,5.0,1.0,4.0,False,1,3,False,True,2017-18,MCI
1114,35,16,11,2.0,-3.0,5.0,False,5,0,False,False,2017-18,SWA
788,35,11,16,5.0,3.0,2.0,True,5,0,True,True,2017-18,MCI
1759,37,3,11,2.0,-3.0,5.0,False,3,1,False,True,2017-18,BRI
791,37,11,3,5.0,3.0,2.0,True,3,1,False,True,2017-18,MCI
792,38,11,14,5.0,3.0,2.0,False,0,1,True,True,2017-18,MCI
906,38,14,11,2.0,-3.0,5.0,True,0,1,False,False,2017-18,SOU
793,1,13,17,,,,True,0,2,False,False,2017-18,NEW
2372,1,17,13,,,,False,0,2,True,True,2017-18,TOT
796,4,13,16,2.0,-1.0,3.0,False,0,1,True,True,2017-18,NEW
1084,4,16,13,3.0,1.0,2.0,True,0,1,False,False,2017-18,SWA
797,5,13,15,3.0,1.0,2.0,True,2,1,False,True,2017-18,NEW
2923,5,15,13,2.0,-1.0,3.0,False,2,1,False,True,2017-18,STO
798,6,13,3,4.0,2.0,2.0,False,1,0,False,False,2017-18,NEW
1728,6,3,13,2.0,-2.0,4.0,True,1,0,True,True,2017-18,BRI
800,8,13,14,3.0,0.0,3.0,False,2,2,False,True,2017-18,NEW
876,8,14,13,3.0,0.0,3.0,True,2,2,False,True,2017-18,SOU
1541,9,6,13,2.0,-1.0,3.0,False,1,0,False,False,2017-18,CRY
801,9,13,6,3.0,1.0,2.0,True,1,0,True,True,2017-18,NEW
804,12,13,12,3.0,-1.0,4.0,False,4,1,False,True,2017-18,NEW
1210,12,12,13,4.0,1.0,3.0,True,4,1,False,True,2017-18,MUN
807,15,13,5,2.0,-2.0,4.0,False,3,1,False,True,2017-18,NEW
1321,15,5,13,4.0,2.0,2.0,True,3,1,False,True,2017-18,CHE
813,21,13,3,2.0,-1.0,3.0,True,0,0,True,False,2017-18,NEW
1743,21,3,13,3.0,1.0,2.0,False,0,0,True,False,2017-18,BRI
814,22,13,15,2.0,0.0,2.0,False,0,1,True,True,2017-18,NEW
2940,22,15,13,2.0,0.0,2.0,True,0,1,False,False,2017-18,STO
815,23,13,16,2.0,0.0,2.0,True,1,1,False,True,2017-18,NEW
1103,23,16,13,2.0,0.0,2.0,False,1,1,False,True,2017-18,SWA
819,27,13,12,2.0,-3.0,5.0,True,1,0,True,True,2017-18,NEW
1069,27,12,13,5.0,3.0,2.0,False,1,0,False,False,2017-18,MUN
822,30,13,14,2.0,0.0,2.0,True,3,0,True,True,2017-18,NEW
898,30,14,13,2.0,0.0,2.0,False,3,0,False,False,2017-18,SOU
829,37,13,17,3.0,-1.0,4.0,False,1,0,False,False,2017-18,NEW
1145,37,17,13,4.0,1.0,3.0,True,1,0,True,True,2017-18,TOT
1344,38,5,13,3.0,1.0,2.0,False,3,0,False,False,2017-18,CHE
830,38,13,5,2.0,-1.0,3.0,True,3,0,True,True,2017-18,NEW
869,1,14,16,,,,True,0,0,True,False,2017-18,SOU
1081,1,16,14,,,,False,0,0,True,False,2017-18,SWA
1537,5,6,14,2.0,-1.0,3.0,True,0,1,False,False,2017-18,CRY
873,5,14,6,3.0,1.0,2.0,False,0,1,True,True,2017-18,SOU
1204,6,12,14,5.0,2.0,3.0,False,0,1,True,True,2017-18,MUN
874,6,14,12,3.0,-2.0,5.0,True,0,1,False,False,2017-18,SOU
2925,7,15,14,2.0,-1.0,3.0,True,2,1,False,True,2017-18,STO
875,7,14,15,3.0,1.0,2.0,False,2,1,False,True,2017-18,SOU
1732,10,3,14,3.0,0.0,3.0,True,1,1,False,True,2017-18,BRI
878,10,14,3,3.0,0.0,3.0,False,1,1,False,True,2017-18,SOU
1324,18,5,14,4.0,1.0,3.0,True,1,0,True,True,2017-18,CHE
886,18,14,5,3.0,-1.0,4.0,False,1,0,False,False,2017-18,SOU
1128,20,17,14,4.0,2.0,2.0,True,5,2,False,True,2017-18,TOT
888,20,14,17,2.0,-2.0,4.0,False,5,2,False,True,2017-18,SOU
1219,21,12,14,5.0,3.0,2.0,True,0,0,True,False,2017-18,MUN
889,21,14,12,2.0,-3.0,5.0,False,0,0,True,False,2017-18,SOU
1132,24,17,14,4.0,2.0,2.0,False,1,1,False,True,2017-18,TOT
892,24,14,17,2.0,-2.0,4.0,True,1,1,False,True,2017-18,SOU
1747,25,3,14,2.0,0.0,2.0,False,1,1,False,True,2017-18,BRI
893,25,14,3,2.0,0.0,2.0,True,1,1,False,True,2017-18,SOU
2947,29,15,14,2.0,0.0,2.0,False,0,0,True,False,2017-18,STO
897,29,14,15,2.0,0.0,2.0,True,0,0,True,False,2017-18,SOU
1339,34,5,14,4.0,2.0,2.0,False,2,3,False,True,2017-18,CHE
901,34,14,5,2.0,-2.0,4.0,True,2,3,False,True,2017-18,SOU
1117,37,16,14,2.0,0.0,2.0,True,0,1,False,False,2017-18,SWA
905,37,14,16,2.0,0.0,2.0,False,0,1,True,True,2017-18,SOU
1067,25,12,17,5.0,1.0,4.0,False,2,0,False,False,2017-18,MUN
1133,25,17,12,4.0,-1.0,5.0,True,2,0,True,True,2017-18,TOT
1334,28,5,12,4.0,-1.0,5.0,False,2,1,False,True,2017-18,CHE
1070,28,12,5,5.0,1.0,4.0,True,2,1,False,True,2017-18,MUN
1111,32,16,12,2.0,-3.0,5.0,False,2,0,False,False,2017-18,SWA
1073,32,12,16,5.0,3.0,2.0,True,2,0,True,True,2017-18,MUN
1758,37,3,12,2.0,-3.0,5.0,True,1,0,True,True,2017-18,BRI
1078,37,12,3,5.0,3.0,2.0,False,1,0,False,False,2017-18,MUN
1200,2,12,16,4.0,1.0,3.0,False,0,4,True,True,2017-18,MUN
1082,2,16,12,3.0,-1.0,4.0,True,0,4,False,False,2017-18,SWA
1535,3,6,16,2.0,0.0,2.0,True,0,2,False,False,2017-18,CRY
1083,3,16,6,2.0,0.0,2.0,False,0,2,True,True,2017-18,SWA
1085,5,16,17,2.0,-1.0,3.0,False,0,0,True,False,2017-18,SWA
2376,5,17,16,3.0,1.0,2.0,True,0,0,True,False,2017-18,TOT
1733,11,3,16,2.0,0.0,2.0,False,0,1,True,True,2017-18,BRI
1091,11,16,3,2.0,0.0,2.0,True,0,1,False,False,2017-18,SWA
1094,14,16,5,2.0,-2.0,4.0,False,1,0,False,False,2017-18,SWA
1320,14,5,16,4.0,2.0,2.0,True,1,0,True,True,2017-18,CHE
2933,15,15,16,2.0,0.0,2.0,True,2,1,False,True,2017-18,STO
1095,15,16,15,2.0,0.0,2.0,False,2,1,False,True,2017-18,SWA
1102,22,16,17,2.0,-2.0,4.0,True,0,2,False,False,2017-18,SWA
1129,22,17,16,4.0,2.0,2.0,False,0,2,True,True,2017-18,TOT
1108,28,16,3,2.0,0.0,2.0,False,4,1,False,True,2017-18,SWA
