index,round,team,opponent_team,prev_team_ranking,team_ranking_diff,opponent_ranking,was_home,team_h_score,team_a_score,clean_sheets,goals_scored,season,team_name
1179,16,13,14,3.0,0.0,3.0,False,0,0,True,False,2016-17,SOU
3355,16,14,13,3.0,0.0,3.0,True,0,0,True,False,2016-17,STO
1181,18,13,17,3.0,-1.0,4.0,True,1,4,False,True,2016-17,SOU
1308,18,17,13,4.0,1.0,3.0,False,1,4,False,True,2016-17,TOT
1182,19,13,19,3.0,0.0,3.0,True,1,2,False,True,2016-17,SOU
1247,19,19,13,3.0,0.0,3.0,False,1,2,False,True,2016-17,WBA
1186,23,13,16,3.0,1.0,2.0,False,2,1,False,True,2016-17,SOU
1424,23,16,13,2.0,-1.0,3.0,True,2,1,False,True,2016-17,SWA
1190,29,13,17,3.0,-1.0,4.0,False,2,1,False,True,2016-17,SOU
1318,29,17,13,4.0,1.0,3.0,True,2,1,False,True,2016-17,TOT
1193,32,13,19,3.0,0.0,3.0,False,0,1,True,True,2016-17,SOU
1260,32,19,13,3.0,0.0,3.0,True,0,1,False,False,2016-17,WBA
1605,37,11,13,4.0,1.0,3.0,False,0,0,True,False,2016-17,MUN
1200,37,13,11,3.0,-1.0,4.0,True,0,0,True,False,2016-17,SOU
1201,38,13,14,3.0,1.0,2.0,True,0,1,False,False,2016-17,SOU
3377,38,14,13,2.0,-1.0,3.0,False,0,1,True,True,2016-17,STO
1244,16,19,16,3.0,1.0,2.0,True,3,1,False,True,2016-17,WBA
1417,16,16,19,2.0,-1.0,3.0,False,3,1,False,True,2016-17,SWA
1585,17,11,19,4.0,1.0,3.0,False,0,2,True,True,2016-17,MUN
1245,17,19,11,3.0,-1.0,4.0,True,0,2,False,False,2016-17,WBA
1311,21,17,19,4.0,1.0,3.0,True,4,0,True,True,2016-17,TOT
1249,21,19,17,3.0,-1.0,4.0,False,4,0,False,False,2016-17,WBA
3363,24,14,19,3.0,0.0,3.0,False,1,0,False,False,2016-17,STO
1252,24,19,14,3.0,0.0,3.0,True,1,0,True,True,2016-17,WBA
1596,30,11,19,4.0,1.0,3.0,True,0,0,True,False,2016-17,MUN
1258,30,19,11,3.0,-1.0,4.0,False,0,0,True,False,2016-17,WBA
1439,38,16,19,2.0,0.0,2.0,True,2,1,False,True,2016-17,SWA
1266,38,19,16,2.0,0.0,2.0,False,2,1,False,True,2016-17,WBA
1839,2,5,17,2.0,-1.0,3.0,False,1,0,False,False,2016-17,CRY
1292,2,17,5,3.0,1.0,2.0,True,1,0,True,True,2016-17,TOT
3343,4,14,17,2.0,-2.0,4.0,True,0,4,False,False,2016-17,STO
1294,4,17,14,4.0,2.0,2.0,False,0,4,True,True,2016-17,TOT
1298,8,17,19,5.0,2.0,3.0,False,1,1,False,True,2016-17,TOT
1462,8,19,17,3.0,-2.0,5.0,True,1,1,False,True,2016-17,WBA
1304,14,17,16,4.0,2.0,2.0,True,5,0,True,True,2016-17,TOT
1415,14,16,17,2.0,-2.0,4.0,False,5,0,False,False,2016-17,SWA
1583,15,11,17,4.0,0.0,4.0,True,1,0,True,True,2016-17,MUN
1305,15,17,11,4.0,0.0,4.0,False,1,0,False,False,2016-17,TOT
3365,26,14,17,3.0,-1.0,4.0,False,4,0,False,False,2016-17,STO
1316,26,17,14,4.0,1.0,3.0,True,4,0,True,True,2016-17,TOT
1432,31,16,17,2.0,-3.0,5.0,True,1,3,False,True,2016-17,SWA
1320,31,17,16,5.0,3.0,2.0,False,1,3,False,True,2016-17,TOT
1604,37,11,17,4.0,-1.0,5.0,False,2,1,False,True,2016-17,MUN
1326,37,17,11,5.0,1.0,4.0,True,2,1,False,True,2016-17,TOT
3349,10,14,16,2.0,0.0,2.0,True,3,1,False,True,2016-17,STO
1411,10,16,14,2.0,0.0,2.0,False,3,1,False,True,2016-17,SWA
1579,11,11,16,3.0,1.0,2.0,False,1,3,False,True,2016-17,MUN
1412,11,16,11,2.0,-1.0,3.0,True,1,3,False,True,2016-17,SWA
1850,13,5,16,2.0,0.0,2.0,False,5,4,False,True,2016-17,CRY
1414,13,16,5,2.0,0.0,2.0,True,5,4,False,True,2016-17,SWA
3373,34,14,16,3.0,1.0,2.0,False,2,0,False,False,2016-17,STO
1435,34,16,14,2.0,-1.0,3.0,True,2,0,True,True,2016-17,SWA
1602,35,11,16,4.0,2.0,2.0,True,1,1,False,True,2016-17,MUN
1436,35,16,11,2.0,-2.0,4.0,False,1,1,False,True,2016-17,SWA
3345,6,14,19,2.0,-1.0,3.0,True,1,1,False,True,2016-17,STO
1460,6,19,14,3.0,1.0,2.0,False,1,1,False,True,2016-17,WBA
1575,7,11,14,4.0,2.0,2.0,True,1,1,False,True,2016-17,MUN
3346,7,14,11,2.0,-2.0,4.0,False,1,1,False,True,2016-17,STO
3361,22,14,11,3.0,-1.0,4.0,True,1,1,False,True,2016-17,STO
1590,22,11,14,4.0,1.0,3.0,False,1,1,False,True,2016-17,MUN
1607,1,3,16,,,,True,0,1,False,False,2016-17,BUR
1953,1,16,3,,,,False,0,1,True,True,2016-17,SWA
1838,1,5,19,,,,True,0,1,False,False,2016-17,CRY
2831,1,19,5,,,,False,0,1,True,True,2016-17,WBA
1842,5,5,14,3.0,1.0,2.0,True,4,1,False,True,2016-17,CRY
3344,5,14,5,2.0,-1.0,3.0,False,4,1,False,True,2016-17,STO
